temperature,rainfall,humidity,soil_moisture,forecast_rainfall,historical_rainfall,historical_temperature,crop_type,soil_type,water_availability,drought_risk,flood_risk,heat_risk,extreme_rainfall_risk
28.5,5.7,87.4,23.9,12.9,62.9,28.7,Wheat,Red Soil,Adequate,0,0,0,0
26.0,0.0,69.8,44.2,8.5,67.9,28.3,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
28.0,0.0,67.7,24.5,5.7,62.7,29.0,Mustard,Sandy Loam,Low / Moderate Deficit,0,0,0,0
39.5,0.0,51.9,19.2,5.0,49.7,42.5,Mustard,Clayey Loam,Adequate,0,0,1,0
32.6,0.0,91.7,18.0,1.0,84.0,32.1,Maize,Sandy Loam,Low / Moderate Deficit,1,0,0,0
23.1,0.0,37.5,40.2,1.9,70.0,23.8,Paddy,Clayey Loam,Adequate,0,0,0,0
41.3,0.0,72.7,26.1,13.2,51.8,41.3,Sugarcane,Sandy Loam,Low / Moderate Deficit,0,0,1,0
33.5,0.0,74.6,17.2,21.7,14.6,35.6,Pulses,Red Soil,Critical Deficit,1,0,0,0
22.0,0.0,67.2,45.6,3.7,230.0,22.0,Cotton,Clayey Loam,Saturated,0,0,0,0
27.8,0.0,58.6,25.8,5.6,31.9,26.9,Soybean,Sandy Loam,Low / Moderate Deficit,0,0,0,0
29.9,0.0,98.0,39.6,1.6,39.0,28.3,Sugarcane,Black Soil,Adequate,0,0,0,0
38.2,0.0,44.2,13.7,2.1,3.5,36.3,Maize,Black Soil,Critical Deficit,1,0,1,0
22.9,0.0,50.6,21.2,0.9,57.2,23.2,Paddy,Alluvial Soil,Adequate,0,0,0,0
30.7,24.1,63.0,21.3,33.4,57.7,30.7,Mustard,Alluvial Soil,Adequate,0,0,0,0
22.9,0.0,84.4,29.8,12.1,69.0,22.2,Paddy,Sandy Loam,Adequate,0,0,0,0
27.3,0.0,52.7,17.1,4.3,13.4,28.1,Pulses,Alluvial Soil,Critical Deficit,1,0,0,0
34.4,22.6,56.8,56.1,33.3,148.6,31.3,Pulses,Alluvial Soil,Saturated,0,1,0,0
31.6,0.0,33.2,20.1,7.3,26.2,30.3,Sugarcane,Sandy Loam,Adequate,0,0,0,0
17.9,0.0,69.8,14.0,5.3,4.4,17.5,Sugarcane,Clayey Loam,Critical Deficit,1,0,0,0
35.3,15.5,72.3,12.0,26.2,11.9,35.4,Mustard,Red Soil,Critical Deficit,1,0,0,0
27.5,0.0,85.5,47.4,1.8,130.7,27.1,Maize,Clayey Loam,Saturated,0,0,0,0
43.4,0.0,62.1,53.3,9.1,102.1,40.3,Soybean,Clayey Loam,Saturated,0,0,1,0
36.3,0.0,80.9,29.8,17.7,82.5,34.2,Maize,Alluvial Soil,Adequate,0,0,0,0
39.3,0.0,59.9,24.6,3.6,35.9,40.4,Mustard,Clayey Loam,Adequate,0,0,1,0
19.5,0.0,40.3,10.4,3.4,11.2,18.5,Wheat,Alluvial Soil,Critical Deficit,1,0,0,0
34.5,3.8,67.3,19.5,3.3,26.2,37.7,Soybean,Red Soil,Adequate,0,0,0,0
36.8,0.0,57.3,20.9,2.9,43.3,36.9,Mustard,Red Soil,Low / Moderate Deficit,1,0,1,0
15.2,0.0,25.7,25.2,1.9,78.9,13.5,Sugarcane,Red Soil,Adequate,0,0,0,0
38.9,51.1,70.1,22.2,24.3,68.1,39.8,Sugarcane,Alluvial Soil,Low / Moderate Deficit,0,0,1,1
39.4,0.0,39.4,30.8,4.0,83.2,39.8,Sugarcane,Black Soil,Adequate,0,0,1,0
34.0,0.0,51.7,21.2,1.6,0.5,34.7,Mustard,Black Soil,Critical Deficit,1,0,0,0
46.8,6.0,73.7,21.6,7.6,22.4,45.3,Mustard,Alluvial Soil,Low / Moderate Deficit,1,0,1,0
21.6,0.0,84.4,53.5,21.2,191.5,23.2,Paddy,Sandy Loam,Saturated,0,1,0,0
31.7,0.0,49.5,31.6,15.1,53.5,33.4,Paddy,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
33.2,23.4,83.8,50.3,30.8,194.6,33.7,Paddy,Clayey Loam,Saturated,0,1,0,0
34.7,0.0,40.3,19.9,0.0,62.9,35.1,Pulses,Clayey Loam,Low / Moderate Deficit,1,0,0,0
34.1,0.0,49.4,45.1,6.9,215.6,32.6,Cotton,Black Soil,Saturated,0,0,0,0
24.6,0.0,46.6,18.0,0.4,60.0,25.6,Paddy,Clayey Loam,Adequate,0,0,0,0
35.9,0.0,98.0,22.0,43.9,56.1,34.2,Wheat,Sandy Loam,Adequate,0,0,0,1
38.6,0.0,27.0,29.2,3.7,37.7,37.8,Mustard,Clayey Loam,Adequate,0,0,1,0
25.2,0.0,46.8,18.5,1.1,82.5,24.3,Mustard,Sandy Loam,Adequate,0,0,0,0
33.4,0.0,52.9,38.2,0.3,39.2,34.4,Mustard,Black Soil,Adequate,0,0,0,0
34.5,0.0,49.7,26.0,3.4,37.5,33.3,Paddy,Clayey Loam,Adequate,0,0,0,0
26.3,0.0,75.2,55.2,36.0,234.6,27.2,Sugarcane,Clayey Loam,Saturated,0,1,0,0
26.1,9.2,74.0,27.2,42.9,20.2,24.9,Paddy,Alluvial Soil,Adequate,0,0,0,0
27.5,17.5,65.2,28.8,13.6,47.3,27.5,Wheat,Sandy Loam,Adequate,0,0,0,0
32.1,0.0,50.2,27.9,0.8,59.1,29.5,Sugarcane,Clayey Loam,Low / Moderate Deficit,0,0,0,0
33.8,2.5,47.7,18.0,0.7,43.7,34.4,Maize,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
34.2,0.0,92.2,23.0,36.9,40.2,34.5,Wheat,Sandy Loam,Adequate,0,0,0,1
34.9,0.0,68.8,21.2,1.2,6.0,30.4,Maize,Sandy Loam,Critical Deficit,1,0,0,0
25.5,0.0,52.5,37.8,4.8,35.0,24.5,Cotton,Alluvial Soil,Adequate,0,0,0,0
25.8,0.0,61.3,13.0,0.5,6.0,28.2,Cotton,Alluvial Soil,Critical Deficit,1,0,0,0
30.2,0.0,92.1,20.7,35.8,11.8,32.4,Cotton,Red Soil,Critical Deficit,1,0,0,1
22.5,0.0,70.6,22.4,64.1,71.4,22.7,Maize,Sandy Loam,Adequate,0,0,0,1
30.5,0.0,43.8,27.0,1.3,77.0,30.0,Soybean,Sandy Loam,Adequate,0,0,0,0
36.1,0.0,68.7,19.8,3.8,34.1,35.6,Pulses,Red Soil,Adequate,0,0,0,0
33.7,0.0,49.0,18.0,2.3,36.3,34.3,Paddy,Clayey Loam,Low / Moderate Deficit,1,0,0,0
40.2,46.4,58.1,32.2,7.7,62.5,40.0,Soybean,Black Soil,Adequate,0,0,1,1
22.7,0.0,45.3,50.5,3.7,166.9,23.0,Maize,Clayey Loam,Saturated,0,0,0,0
26.7,0.0,62.2,31.2,1.5,43.4,25.7,Sugarcane,Red Soil,Low / Moderate Deficit,0,0,0,0
34.1,0.0,59.5,53.3,3.7,112.2,30.9,Wheat,Clayey Loam,Saturated,0,0,0,0
28.1,0.0,40.1,24.3,1.1,66.2,29.3,Paddy,Sandy Loam,Adequate,0,0,0,0
14.0,0.0,72.6,28.3,17.1,51.2,15.6,Sugarcane,Sandy Loam,Adequate,0,0,0,0
31.6,0.0,52.8,18.0,0.7,27.4,32.2,Paddy,Alluvial Soil,Adequate,0,0,0,0
31.5,0.0,39.5,26.2,0.6,20.5,30.9,Paddy,Alluvial Soil,Adequate,0,0,0,0
27.5,0.0,54.5,38.4,4.8,32.4,27.2,Mustard,Black Soil,Adequate,0,0,0,0
40.8,0.0,50.2,20.4,3.1,4.5,41.6,Paddy,Clayey Loam,Critical Deficit,1,0,1,0
31.2,0.0,78.9,50.5,1.5,186.9,30.5,Sugarcane,Clayey Loam,Saturated,0,0,0,0
25.2,0.0,51.3,24.5,2.0,50.0,23.5,Pulses,Clayey Loam,Adequate,0,0,0,0
39.7,0.0,67.2,30.0,9.2,35.9,40.0,Paddy,Red Soil,Adequate,0,0,1,0
31.9,0.0,41.6,14.1,3.1,8.4,31.1,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
36.4,0.0,55.7,61.0,2.5,90.5,36.1,Soybean,Sandy Loam,Saturated,0,0,0,0
21.9,0.0,69.6,31.3,4.7,75.6,21.7,Mustard,Alluvial Soil,Adequate,0,0,0,0
30.6,0.0,56.6,19.3,0.5,8.3,32.6,Mustard,Red Soil,Critical Deficit,1,0,0,0
23.5,0.0,55.1,17.5,0.4,9.9,22.8,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
28.3,30.6,64.2,13.1,39.8,7.7,28.1,Paddy,Sandy Loam,Critical Deficit,1,0,0,0
41.8,0.0,29.0,12.6,4.5,6.0,42.6,Wheat,Clayey Loam,Critical Deficit,1,0,1,0
30.5,5.6,64.6,15.8,0.2,5.2,28.5,Maize,Clayey Loam,Critical Deficit,1,0,0,0
31.7,0.3,83.9,51.0,0.5,249.0,31.8,Pulses,Black Soil,Saturated,0,0,0,0
25.1,0.0,61.4,29.8,2.6,79.6,25.2,Wheat,Red Soil,Adequate,0,0,0,0
20.4,0.0,58.6,29.5,0.9,71.0,21.2,Soybean,Red Soil,Adequate,0,0,0,0
28.4,0.0,15.0,43.7,1.8,73.3,30.0,Soybean,Sandy Loam,Adequate,0,0,0,0
36.6,0.0,70.8,22.5,25.9,79.1,35.2,Soybean,Alluvial Soil,Adequate,0,0,0,0
37.5,0.0,42.0,35.2,15.2,23.2,37.2,Wheat,Alluvial Soil,Low / Moderate Deficit,0,0,1,0
31.7,6.9,65.0,30.0,3.6,84.8,33.6,Soybean,Clayey Loam,Adequate,0,0,0,0
35.6,0.0,29.8,18.0,1.9,26.7,33.4,Paddy,Alluvial Soil,Adequate,0,0,1,0
28.3,0.0,51.6,11.6,0.9,5.2,27.8,Maize,Black Soil,Critical Deficit,1,0,0,0
34.1,0.8,70.8,20.4,5.7,77.5,36.3,Paddy,Alluvial Soil,Adequate,0,0,0,0
34.0,0.0,59.0,22.0,6.8,13.0,35.8,Mustard,Red Soil,Critical Deficit,0,0,0,0
31.6,0.0,69.4,31.0,0.5,48.5,33.0,Wheat,Sandy Loam,Low / Moderate Deficit,0,0,0,0
31.7,0.0,92.5,40.2,16.2,24.4,32.8,Mustard,Black Soil,Adequate,0,0,0,0
17.9,8.3,76.7,21.7,17.3,53.0,17.2,Soybean,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
39.1,0.0,36.8,28.3,2.2,62.6,42.3,Mustard,Alluvial Soil,Low / Moderate Deficit,0,0,1,0
32.4,0.0,63.5,56.6,1.0,174.3,30.3,Mustard,Sandy Loam,Saturated,0,0,0,0
33.7,0.0,58.5,46.6,2.8,31.9,32.9,Pulses,Black Soil,Low / Moderate Deficit,0,0,0,0
32.8,19.4,61.8,30.8,37.3,33.1,31.5,Paddy,Black Soil,Adequate,0,0,0,0
28.0,0.0,78.8,52.7,10.5,152.4,28.1,Soybean,Alluvial Soil,Saturated,0,0,0,0
33.1,0.0,31.0,21.5,1.8,61.8,30.9,Paddy,Red Soil,Adequate,0,0,0,0
32.7,0.0,31.3,63.6,25.2,156.3,33.8,Cotton,Alluvial Soil,Saturated,0,1,0,0
45.1,1.8,62.4,28.4,0.7,39.1,42.0,Wheat,Red Soil,Adequate,0,0,1,0
16.8,0.0,43.4,23.3,0.9,67.8,13.8,Soybean,Sandy Loam,Low / Moderate Deficit,0,0,0,0
32.2,0.0,55.4,39.3,6.3,46.5,32.1,Maize,Black Soil,Adequate,0,0,0,0
40.7,0.0,80.8,17.8,1.2,14.4,41.0,Cotton,Red Soil,Critical Deficit,1,0,1,0
20.5,2.8,64.7,51.8,1.8,248.1,19.9,Maize,Alluvial Soil,Saturated,0,0,0,0
33.0,0.0,47.6,53.8,5.1,203.9,33.3,Soybean,Sandy Loam,Saturated,0,0,0,0
37.5,0.0,50.6,35.5,1.5,75.7,38.0,Cotton,Black Soil,Adequate,0,0,0,0
39.1,0.0,59.3,18.0,13.3,38.6,39.7,Pulses,Clayey Loam,Adequate,0,0,1,0
23.3,0.0,47.7,20.8,0.2,66.7,23.2,Soybean,Sandy Loam,Low / Moderate Deficit,1,0,0,0
32.7,0.0,60.8,29.4,2.0,78.0,34.0,Pulses,Sandy Loam,Adequate,0,0,0,0
32.0,0.0,57.3,33.3,7.8,84.6,29.8,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
29.9,3.9,62.9,47.8,1.1,138.3,29.9,Soybean,Red Soil,Saturated,0,0,0,0
25.0,0.0,54.3,26.4,0.7,49.8,26.6,Maize,Red Soil,Adequate,0,0,0,0
32.1,0.0,51.3,19.6,9.0,51.1,34.7,Cotton,Alluvial Soil,Adequate,0,0,0,0
32.1,0.0,24.0,47.7,8.4,125.0,33.9,Paddy,Red Soil,Saturated,0,0,0,0
24.2,0.0,98.0,14.6,21.2,11.2,26.1,Maize,Clayey Loam,Critical Deficit,1,0,0,0
29.1,0.0,55.7,28.2,4.1,47.2,31.8,Wheat,Alluvial Soil,Adequate,0,0,0,0
30.8,0.0,43.2,28.6,1.4,73.4,31.5,Sugarcane,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
34.1,0.0,75.3,19.0,4.3,43.5,33.1,Cotton,Red Soil,Low / Moderate Deficit,1,0,0,0
39.0,0.0,54.4,18.0,1.1,58.7,37.6,Maize,Sandy Loam,Adequate,0,0,1,0
27.9,13.4,41.3,29.9,22.7,58.4,29.8,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
27.6,26.3,56.6,23.6,12.2,69.8,27.2,Pulses,Red Soil,Low / Moderate Deficit,0,0,0,0
24.1,0.0,66.0,18.4,1.4,8.7,23.5,Paddy,Clayey Loam,Critical Deficit,1,0,0,0
24.8,0.0,46.7,34.6,1.3,83.2,23.7,Maize,Sandy Loam,Adequate,0,0,0,0
33.7,0.0,45.4,18.0,2.6,24.5,34.8,Paddy,Red Soil,Adequate,0,0,0,0
42.2,15.5,64.8,31.1,7.1,72.5,43.1,Pulses,Alluvial Soil,Adequate,0,0,1,0
36.8,0.0,66.4,14.8,1.8,5.8,37.1,Cotton,Red Soil,Critical Deficit,1,0,0,0
27.4,0.0,37.4,21.7,2.8,37.9,27.3,Sugarcane,Red Soil,Adequate,0,0,0,0
35.2,0.0,40.1,24.1,1.4,56.2,37.9,Paddy,Clayey Loam,Adequate,0,0,0,0
33.5,0.0,54.3,31.6,8.0,20.2,35.3,Wheat,Red Soil,Adequate,0,0,0,0
31.4,0.0,52.2,18.0,0.0,82.8,31.4,Sugarcane,Clayey Loam,Adequate,0,0,0,0
42.9,22.4,92.5,24.6,33.0,77.9,42.5,Mustard,Clayey Loam,Adequate,0,0,1,0
24.9,0.0,45.5,23.5,5.1,23.0,24.2,Wheat,Alluvial Soil,Adequate,0,0,0,0
18.7,0.0,87.4,23.0,8.0,22.4,18.5,Pulses,Alluvial Soil,Adequate,0,0,0,0
34.2,0.0,78.0,15.6,54.3,4.6,36.4,Soybean,Red Soil,Critical Deficit,1,0,0,1
38.4,0.0,73.5,28.7,26.2,66.2,38.3,Cotton,Sandy Loam,Adequate,0,0,1,0
34.6,0.0,15.0,48.0,5.5,77.2,36.3,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
36.6,7.7,66.0,28.4,4.0,43.2,37.4,Maize,Black Soil,Low / Moderate Deficit,0,0,0,0
22.2,0.0,40.9,10.2,1.6,3.5,20.5,Sugarcane,Sandy Loam,Critical Deficit,1,0,0,0
35.2,0.0,62.7,18.0,1.2,66.1,37.1,Wheat,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
23.3,29.1,80.9,20.9,2.3,47.3,22.4,Mustard,Sandy Loam,Adequate,0,0,0,0
23.7,0.0,81.6,19.0,5.8,28.6,26.2,Mustard,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
25.8,0.0,51.0,30.7,3.7,75.8,24.8,Paddy,Black Soil,Adequate,0,0,0,0
21.6,0.0,32.3,11.0,2.2,2.4,20.9,Maize,Red Soil,Critical Deficit,1,0,0,0
30.4,21.3,71.7,18.6,1.6,9.8,31.7,Maize,Red Soil,Critical Deficit,1,0,0,0
40.9,0.0,58.7,26.2,0.0,46.0,40.3,Maize,Red Soil,Adequate,0,0,1,0
35.3,3.0,63.2,16.6,2.9,14.8,34.5,Maize,Sandy Loam,Critical Deficit,1,0,0,0
16.5,0.0,34.3,16.7,0.0,9.8,17.0,Pulses,Black Soil,Critical Deficit,1,0,0,0
31.1,0.0,72.4,37.4,61.1,42.5,33.0,Maize,Red Soil,Adequate,0,0,0,1
19.7,10.9,68.2,23.2,6.1,58.8,20.6,Mustard,Red Soil,Adequate,0,0,0,0
28.8,0.0,73.5,36.7,5.5,37.7,33.5,Paddy,Black Soil,Adequate,0,0,0,0
29.0,0.0,65.6,12.9,0.2,0.7,28.7,Maize,Red Soil,Critical Deficit,1,0,0,0
38.3,0.0,90.8,21.5,15.0,46.0,37.6,Sugarcane,Alluvial Soil,Low / Moderate Deficit,1,0,1,0
21.1,16.2,68.9,40.1,35.8,26.4,18.4,Maize,Black Soil,Adequate,0,1,0,0
24.9,0.0,61.6,35.5,4.7,53.9,25.4,Sugarcane,Black Soil,Adequate,0,0,0,0
43.2,0.0,50.8,22.1,2.7,61.6,43.6,Cotton,Black Soil,Adequate,0,0,1,0
32.0,6.0,65.1,31.8,4.0,30.4,33.7,Pulses,Black Soil,Adequate,0,0,0,0
23.0,0.0,60.2,25.8,3.1,67.3,23.7,Wheat,Red Soil,Low / Moderate Deficit,0,0,0,0
28.2,45.5,49.2,17.0,15.0,2.9,26.3,Mustard,Red Soil,Critical Deficit,1,0,0,1
34.7,0.0,53.0,18.0,6.5,52.9,33.2,Mustard,Red Soil,Adequate,0,0,0,0
33.7,0.0,50.2,35.8,0.6,25.6,33.6,Wheat,Black Soil,Adequate,0,0,0,0
24.3,0.0,76.0,13.1,13.2,5.2,22.4,Soybean,Black Soil,Critical Deficit,1,0,0,0
20.8,0.0,48.6,54.8,2.1,194.4,21.2,Cotton,Black Soil,Saturated,0,0,0,0
28.1,0.0,58.5,18.0,4.7,75.3,29.6,Cotton,Alluvial Soil,Adequate,0,0,0,0
30.7,0.0,71.8,25.9,16.7,20.3,32.6,Soybean,Alluvial Soil,Adequate,0,0,0,0
20.8,0.0,28.7,19.1,2.4,71.8,18.1,Sugarcane,Sandy Loam,Adequate,0,0,0,0
18.4,0.0,61.0,22.0,2.4,12.0,18.0,Wheat,Alluvial Soil,Critical Deficit,0,0,0,0
34.8,0.0,28.9,19.8,6.0,59.5,32.7,Pulses,Clayey Loam,Adequate,0,0,0,0
34.5,0.0,50.4,25.3,13.8,68.7,35.6,Soybean,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
34.7,0.0,29.6,16.6,3.6,0.5,34.5,Cotton,Red Soil,Critical Deficit,1,0,0,0
33.5,0.0,86.5,23.8,61.8,35.1,35.1,Mustard,Alluvial Soil,Adequate,0,0,0,1
24.2,0.0,75.2,53.9,19.1,223.1,25.3,Paddy,Alluvial Soil,Saturated,0,1,0,0
37.0,0.0,64.9,17.1,0.1,10.8,37.3,Wheat,Black Soil,Critical Deficit,1,0,1,0
33.2,0.0,52.8,39.7,2.3,61.8,34.3,Sugarcane,Black Soil,Adequate,0,0,0,0
31.1,4.4,78.0,34.3,14.4,79.5,35.1,Wheat,Black Soil,Adequate,0,0,0,0
27.8,0.0,43.2,22.1,2.6,72.2,28.4,Pulses,Sandy Loam,Adequate,0,0,0,0
37.9,26.4,76.5,50.2,2.1,108.4,38.1,Pulses,Black Soil,Saturated,0,1,0,0
35.2,0.0,72.5,26.8,7.0,67.1,34.8,Mustard,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
22.8,0.0,56.7,15.8,1.0,8.9,21.4,Mustard,Black Soil,Critical Deficit,1,0,0,0
33.0,0.0,50.6,33.2,0.5,71.9,32.1,Sugarcane,Black Soil,Adequate,0,0,0,0
37.4,17.8,21.7,30.2,12.6,42.2,39.5,Sugarcane,Sandy Loam,Adequate,0,0,0,0
34.2,18.5,90.3,30.4,29.1,74.8,33.7,Soybean,Alluvial Soil,Adequate,0,0,0,0
33.5,0.0,97.8,26.9,39.0,52.6,34.5,Pulses,Clayey Loam,Adequate,0,0,0,1
30.5,18.4,71.0,31.9,2.0,43.0,31.3,Mustard,Sandy Loam,Low / Moderate Deficit,0,0,0,0
22.7,0.0,46.0,24.6,10.5,59.0,25.2,Soybean,Sandy Loam,Low / Moderate Deficit,0,0,0,0
22.1,12.1,78.7,28.6,6.1,74.6,22.1,Wheat,Sandy Loam,Adequate,0,0,0,0
36.6,0.0,50.7,18.8,8.8,22.6,37.6,Sugarcane,Sandy Loam,Low / Moderate Deficit,1,0,0,0
36.9,0.0,57.8,60.0,3.2,117.4,35.4,Sugarcane,Black Soil,Saturated,0,0,0,0
38.6,0.0,74.0,37.0,14.5,82.9,38.6,Wheat,Black Soil,Low / Moderate Deficit,0,0,1,0
25.8,0.0,51.5,28.3,1.7,79.5,24.8,Soybean,Sandy Loam,Low / Moderate Deficit,0,0,0,0
32.1,0.0,52.2,11.1,6.6,13.4,29.6,Mustard,Sandy Loam,Critical Deficit,1,0,0,0
32.3,0.0,44.3,17.4,3.1,2.8,34.2,Mustard,Clayey Loam,Critical Deficit,1,0,0,0
28.2,0.0,57.3,62.2,1.4,248.8,26.3,Maize,Clayey Loam,Saturated,0,0,0,0
35.1,0.0,70.0,30.3,1.7,70.5,34.4,Pulses,Sandy Loam,Adequate,0,0,0,0
31.2,0.0,41.3,10.1,2.2,7.7,28.1,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
31.5,0.0,28.1,12.3,3.1,0.5,32.0,Pulses,Black Soil,Critical Deficit,1,0,0,0
33.9,0.0,55.5,18.0,0.2,80.9,33.8,Pulses,Alluvial Soil,Adequate,0,0,0,0
28.9,6.5,72.2,24.1,17.2,74.4,26.9,Soybean,Red Soil,Adequate,0,0,0,0
27.0,0.0,46.4,37.9,1.3,26.5,28.2,Mustard,Black Soil,Adequate,0,0,0,0
25.6,0.0,50.0,27.4,2.9,84.4,26.0,Paddy,Black Soil,Adequate,0,0,0,0
31.3,0.0,42.4,24.5,2.5,48.3,32.2,Maize,Red Soil,Adequate,0,0,0,0
35.7,10.4,53.8,18.0,17.9,47.8,36.8,Sugarcane,Sandy Loam,Low / Moderate Deficit,1,0,0,0
34.5,0.0,75.4,22.2,187.7,32.7,35.5,Maize,Alluvial Soil,Low / Moderate Deficit,0,0,0,1
32.5,0.0,69.4,11.2,1.0,1.6,33.5,Pulses,Black Soil,Critical Deficit,1,0,0,0
37.1,0.0,84.2,37.7,3.8,63.0,38.0,Pulses,Black Soil,Adequate,0,0,0,0
40.0,0.0,65.6,26.6,2.2,35.9,40.3,Mustard,Black Soil,Low / Moderate Deficit,0,0,1,0
29.8,62.4,52.1,25.9,89.7,53.3,32.1,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,1
39.9,0.0,52.7,35.3,0.1,83.5,40.0,Soybean,Sandy Loam,Adequate,0,0,1,0
30.3,0.0,62.9,17.1,0.8,10.4,29.5,Mustard,Sandy Loam,Critical Deficit,1,0,0,0
34.1,0.0,82.7,19.5,22.1,31.4,31.8,Soybean,Sandy Loam,Adequate,0,0,0,0
27.2,43.7,52.6,27.3,6.6,46.9,25.8,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
23.8,0.0,45.1,46.5,4.4,214.6,23.2,Soybean,Black Soil,Saturated,0,0,0,0
28.3,0.0,90.8,32.6,19.3,63.3,30.9,Paddy,Red Soil,Low / Moderate Deficit,0,0,0,0
19.2,0.0,23.8,32.0,1.4,34.0,18.2,Soybean,Black Soil,Adequate,0,0,0,0
26.0,0.0,89.9,18.5,102.6,7.6,26.6,Wheat,Sandy Loam,Critical Deficit,1,0,0,1
27.4,0.0,98.0,22.2,10.8,58.0,27.7,Paddy,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
35.9,0.0,62.7,16.6,0.8,8.2,34.9,Paddy,Alluvial Soil,Critical Deficit,1,0,0,0
20.2,0.0,18.2,31.9,1.3,42.3,21.8,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
37.2,0.0,72.7,19.4,55.8,76.5,36.0,Sugarcane,Alluvial Soil,Adequate,0,0,0,1
35.6,0.1,53.1,48.0,1.0,41.6,37.1,Cotton,Black Soil,Adequate,0,0,0,0
29.8,0.0,42.4,48.0,0.3,68.3,30.8,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,0
28.1,0.0,57.4,16.4,11.9,0.1,26.7,Pulses,Sandy Loam,Critical Deficit,1,0,0,0
27.8,0.0,44.8,35.5,0.3,66.8,28.4,Paddy,Black Soil,Adequate,0,0,0,0
23.9,0.0,64.7,19.0,2.5,22.2,24.1,Wheat,Clayey Loam,Adequate,0,0,0,0
14.0,0.0,40.4,28.8,3.8,77.0,16.2,Wheat,Black Soil,Adequate,0,0,0,0
18.5,29.9,97.7,48.2,11.7,96.7,19.4,Wheat,Alluvial Soil,Saturated,0,1,0,0
27.7,18.3,60.5,30.3,2.7,50.5,28.4,Mustard,Alluvial Soil,Adequate,0,0,0,0
29.3,2.3,62.2,27.9,0.5,43.2,29.4,Soybean,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
29.5,0.0,25.3,25.4,3.3,66.9,30.0,Pulses,Alluvial Soil,Adequate,0,0,0,0
36.0,0.0,57.9,13.8,3.4,5.6,34.7,Paddy,Black Soil,Critical Deficit,1,0,0,0
30.7,0.0,98.0,40.8,21.4,52.7,28.8,Wheat,Black Soil,Adequate,0,0,0,0
25.8,0.0,87.0,26.1,63.2,79.5,26.1,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,1
31.3,0.0,71.7,25.9,2.4,82.8,30.4,Mustard,Sandy Loam,Low / Moderate Deficit,0,0,0,0
39.4,0.0,49.0,12.1,0.2,10.1,37.9,Paddy,Black Soil,Critical Deficit,1,0,1,0
31.1,0.0,74.8,35.6,69.2,43.7,30.9,Sugarcane,Black Soil,Adequate,0,0,0,1
21.4,0.0,21.9,36.8,0.3,65.4,18.7,Paddy,Black Soil,Adequate,0,0,0,0
31.6,10.8,85.2,54.4,29.6,92.8,35.2,Sugarcane,Alluvial Soil,Saturated,0,1,0,0
19.9,0.0,41.7,20.7,2.3,38.1,23.6,Mustard,Sandy Loam,Adequate,0,0,0,0
29.0,0.0,67.1,24.3,0.3,68.2,27.9,Maize,Clayey Loam,Adequate,0,0,0,0
34.8,0.0,56.1,20.8,2.2,82.0,33.9,Sugarcane,Clayey Loam,Adequate,0,0,0,0
21.4,0.0,37.0,27.3,9.8,69.1,23.7,Soybean,Clayey Loam,Low / Moderate Deficit,0,0,0,0
34.2,0.0,98.0,12.5,55.2,6.8,33.3,Cotton,Red Soil,Critical Deficit,1,0,0,1
31.4,0.0,74.4,16.6,4.5,0.5,32.7,Paddy,Clayey Loam,Critical Deficit,1,0,0,0
29.9,11.3,73.3,33.9,20.3,27.4,31.0,Paddy,Black Soil,Low / Moderate Deficit,0,0,0,0
35.2,0.0,54.0,24.8,2.5,76.8,33.2,Sugarcane,Red Soil,Adequate,0,0,0,0
26.8,0.0,54.8,36.5,8.8,27.3,27.8,Soybean,Alluvial Soil,Adequate,0,0,0,0
29.2,0.0,68.2,20.2,0.4,12.9,31.7,Soybean,Red Soil,Critical Deficit,1,0,0,0
41.9,0.0,98.0,29.6,74.3,67.1,42.0,Paddy,Sandy Loam,Adequate,0,0,1,1
24.6,0.0,91.7,53.4,12.8,221.9,23.7,Maize,Alluvial Soil,Saturated,0,0,0,0
34.2,0.0,83.8,34.0,21.4,28.6,33.9,Sugarcane,Black Soil,Adequate,0,0,0,0
26.6,0.0,69.8,24.6,2.0,28.0,26.9,Paddy,Red Soil,Adequate,0,0,0,0
